Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL046C,10.416120473825192,10.246618999559995,10.351799790838909,10.301024204925007,10.484832384546227,10.486589719098152,10.386104713983432,10.4082065055487,10.631200424703678,10.498401736757337,10.544856753154273,10.380084515824063,10.560398268326882,10.360474277351315,10.534966710354185,10.374900391473808
YAL045C,10.296051021613367,10.279439633164229,10.174952069744098,10.148211265322802,10.279112948843864,10.36754316399801,10.189528413557353,10.343472812451672,10.471804916390065,10.438555699987202,10.368155866300842,10.334072258397603,10.515128473578395,10.291935979731862,10.473562587976838,10.264068279723515
YAL044W-A,10.124467956406756,10.076044289583201,10.106697585251217,10.071216237517724,10.149977374864166,10.228872616102581,10.192371532466728,10.1837999028767,10.337850520442586,10.244875136178985,10.315581783319244,10.071261366787203,10.255047462299478,10.110737119902074,10.212490608679774,10.135747566958546
YAL044C,10.637779272137495,10.557799900524524,10.330677319012478,10.16498311536141,10.492310605246333,10.47479453300349,10.4240929403477,10.557832125163856,10.60459354033149,10.613878666088915,10.630125427842708,10.622666985137887,10.572602404725227,10.509886204519669,10.548612574335051,10.667396615135134
YAL043C,9.63255492243944,9.757320863270564,9.940619898421193,9.97727331648224,9.917403734728223,10.018968630361229,9.883122210079575,9.840394016452345,9.948941060507948,9.916418796826083,9.743484044306772,9.805063606351348,9.904565095258025,9.995737009315686,9.677380217384158,9.566254182630576
YAL042C-A,10.110674584010084,10.182658702301419,10.198462595760565,9.988832958899104,10.132307726957814,10.051096645966789,10.053854825856487,9.904455930695347,10.018705035777781,10.06335559487121,10.012688195335931,10.033370826571787,9.9947248717416,10.062786974148528,10.203229148276437,10.191006707418596
YAL042W,10.046259905119754,10.12131212769401,10.10358779939582,9.872252514895234,10.002162025830529,9.97397176099458,9.89189382513603,9.806357692206168,9.89393214790683,9.950227637429968,9.945075864731747,9.95952688686715,9.913315543298957,10.000517392896292,10.122711528760952,10.095426207935233
YAL041W,10.337553454381307,10.395691407328538,10.224461905878757,10.30775259122542,10.251678294450242,10.174225520794996,10.316141737249884,10.270450809253154,10.40425557019901,10.263703339533482,10.217597120821294,10.244323533737637,10.217386422696173,10.295830297662368,10.373313127904849,10.171744248044472
YAL040C,9.018371799206895,9.55153990056698,9.704464986161721,9.687264035914426,9.502863448410166,9.351145699185958,9.325066128948896,9.32700063622361,9.494969708234564,9.52401016628714,9.506672475114431,9.810674588636143,9.63726136464727,9.645149517238325,9.476774702400686,9.189050481436626
YAL039C,9.91389012877635,9.921472993617476,9.959663542078408,9.833145104418504,9.883680862405212,9.77498829332193,9.64861603306469,9.487095803143783,9.526591660778397,9.583293951471369,9.98533202091435,9.86021495773061,9.685053778836657,9.888070865573976,9.993593674562623,9.896628183432403
